url,event,date
http://ufcstats.com/fight-details/59ad5b88804afbf5,UFC 159: Jones vs Sonnen,2013-04-27
http://ufcstats.com/fight-details/bb59b82bddc96cca,UFC 159: Jones vs Sonnen,2013-04-27
http://ufcstats.com/fight-details/c29850ed8d9d1073,UFC 159: Jones vs Sonnen,2013-04-27
http://ufcstats.com/fight-details/04e6a26fe2a4017d,UFC 159: Jones vs Sonnen,2013-04-27
http://ufcstats.com/fight-details/1ac61e415deca2fe,UFC 159: Jones vs Sonnen,2013-04-27
http://ufcstats.com/fight-details/8151421edf24a821,UFC 159: Jones vs Sonnen,2013-04-27
http://ufcstats.com/fight-details/eacfc05c3e5ead5e,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/caa56c26127bf7e8,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/8aff100107d0ba11,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/11249454ed5fd71f,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/019b88d4ac875ae4,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/4b4c4df2778538d9,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/edc4e54d5258eea8,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/91f33ac24fb39eca,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/cf5f9da861c5e63f,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/59bb17087b12ad35,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/05f8696303709939,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/ac269f99e4e53634,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/110d18c0953bde1d,UFC on FX: Belfort vs. Rockhold,2013-05-18
http://ufcstats.com/fight-details/172dfd6cab9b627b,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/1260d0031a5e469d,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/a6ba04a54eb7e8fa,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/e1d33aa47b35d021,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/3333fdbe86a763fb,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/149a0b38fa02e647,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/d236fe0f180312e3,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/3f19bab8de698eb0,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/9dd931fd20d6c886,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/5f87dc7d18517d87,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/19d6c7f5263c9398,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/d51757fe7dd89f2d,UFC 160: Velasquez vs Silva 2,2013-05-25
http://ufcstats.com/fight-details/66b295262ef7ee91,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/401a21d881a1f26a,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/291bebbbf4f9128f,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/b6d027c60f879e4a,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/d03618c86d395b43,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/f5ebfe526cf409e8,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/c25c2000aa99832c,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/8c1787fe568f1ca6,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/0e272af30a23e09b,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/2692ac9853970e08,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/bd9100f5d4ee6823,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/8857bf28823b1b2d,UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08
http://ufcstats.com/fight-details/19828eb12f6d41a8,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/5deeecb6aaa5dfd1,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/8b08b73f16ff7b3b,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/177c1956907ed687,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/63af858a04c1ad79,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/43d1693f0198a93e,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/27ff1bfeb2d50b38,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/4912788e449ce79a,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/44ca8997a3e5cda8,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/a4daf2f24acdcd43,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/c8ec6fd9aa2dcc23,UFC 161: Evans vs Henderson,2013-06-15
http://ufcstats.com/fight-details/a7cc5dc1a5c1e643,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/faca931257ad2e92,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/005723fb99440272,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/c5de5c3633a0bfce,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/86bbe429ae27d913,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/701279417e0bf776,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/c3601529b7a7d489,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/8c124a6196e39ad8,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/b57f68fa967fa59e,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/6453b20a65c62cfe,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/9a6a6716cdfadc98,UFC 162: Silva vs Weidman,2013-07-06
http://ufcstats.com/fight-details/4c1a647a442bc332,Invicta FC 6: Coenen vs. Cyborg,2013-07-13
http://ufcstats.com/fight-details/9cb8fe20b05d886e,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/b616969d55fb2d7a,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/dbab923a090fe93f,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/c5603628f7ae84d3,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/cf6b9a001b0824de,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/7ec61e2b0728e6d4,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/dbd0ffc84699ad6b,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/900ae72adbf7c49f,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/c543563958093446,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/f747701638da90ae,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/3f14c96ea899321d,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/edc00a33666b0b59,UFC on FOX: Johnson vs Moraga,2013-07-27
http://ufcstats.com/fight-details/4f8b6eecb0361290,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/7b97ca2c378e7782,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/bf6857338637013b,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/5f2065f737591226,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/3846db1456151f80,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/168413032bb51ce0,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/4c6030fafb46330f,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/5f9b11f4cb3057f2,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/af0327945c9656e0,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/1acdcfe32d975f42,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/a602962f1dda3205,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/72e1b3e1224f5314,UFC 163: Aldo vs Jung,2013-08-03
http://ufcstats.com/fight-details/f12126b5c49a318a,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/5135e078b807f9a2,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/0f74449bf6f64616,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/a2c0f4142ba4ba75,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/05dce98da0acefd8,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/5d839e4eda09d6e4,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/8e41d022b55277ae,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/320580a92d5c2924,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/47dd6356ceb2eba8,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/85ee3b5995874141,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/751f2796809d2a6f,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/eefc526e320524e6,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/1308a39eec6f86cc,UFC Fight Night: Shogun vs Sonnen,2013-08-17
http://ufcstats.com/fight-details/6b30fe49b6df63de,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/602e8602fe9c9121,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/e1f9390c465a2988,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/dd1131c208475365,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/964eb53864554ed0,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/a86b801279e0ef4a,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/8ab4682a544f3c49,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/382d626d45c36f14,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/f18ea0d8b472dc1e,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/f0d839f6d712a233,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/ca17e1385ef98e57,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/bfef39e6493f6487,UFC Fight Night: Condit vs Kampmann 2,2013-08-28
http://ufcstats.com/fight-details/98903717ea3dfc24,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/9cd973a0a6c1cd5c,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/b4555cd5b5d2a53f,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/6ce1b33bccdfa676,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/66a99e85803efd92,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/336670b46f343d65,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/7b13fdc889028e66,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/af51920a3e176995,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/4dc03e76536b85e5,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/fef6b147d5fb90bd,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/aac887ea8a83d7a4,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/fa084335b5f87627,UFC 164: Henderson vs Pettis 2,2013-08-31
http://ufcstats.com/fight-details/95d86cec2a7124b3,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/563adcb4abd48f6b,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/e706a0fca8e82288,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/b8e1a9db956e245b,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/5df777be98ea09de,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/46aa72d0ccd2be0a,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/d67dadf630c36f18,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/5aeac72404dd7c6d,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/bbcb7b5ca439bebb,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/9166d2f99369c06b,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/8456a02bd3621837,UFC Fight Night: Teixeira vs Bader,2013-09-04
http://ufcstats.com/fight-details/c3b1653fb5e101e0,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/a605d4153c7dbd84,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/5b2cc17158d77f07,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/d3f9262901219944,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/0d857bd8245f9d31,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/a95be3943ea0f691,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/e37368ff2a7a71f6,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/b3bb90f5a2aa0d7c,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/ca2b48fd007126e0,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/d9834a03626a3c06,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/c0a5eeb0be0049bb,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/1019f330bdecfc65,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/0aa5be9d0e75dd42,UFC 165: Jones vs Gustafsson,2013-09-21
http://ufcstats.com/fight-details/79e7b986601fdd2a,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/3a8baa48c9b30d47,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/3e610c7a2ab31acd,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/676590832dc86748,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/9ad2dde9c35d3cc4,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/e0ca5ac323768da0,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/fecf9c7a4e965690,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/adede42d4c20494c,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/3fc3179cd800128e,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/a41ba2624191bf23,UFC Fight Night: Maia vs Shields,2013-10-09
http://ufcstats.com/fight-details/e1ccf09c055bac01,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/f11ca082c924464c,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/58b7b23b46f4ccd6,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/2443d8aa86f0070d,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/ed9d7d85a5ae06b1,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/c9eb00b7efdc7559,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/2a5fd0e2728967a5,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/fffa21388cdd78b7,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/eba86a4ea6128840,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/ed53922429a19c99,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/340d5e6f22ff6ac4,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/e7cb40d82d987b9e,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/0bdc4e7ce6687367,UFC 166: Velasquez vs Dos Santos 3,2013-10-19
http://ufcstats.com/fight-details/46c89e7e886cdc5b,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/ce9e10ad39976287,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/0051d7fbb7893d27,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/5364d1537fc7d5aa,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/6fbd9d599d638106,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/22fdf7a08691db5d,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/4c0718f12ca664bb,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/2a50b91600e87994,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/a34dc365302238e8,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/c33671cab408184b,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/b25662d83e6d4c3b,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/49d065270f57ad99,UFC Fight Night: Machida vs Munoz,2013-10-26
http://ufcstats.com/fight-details/20a83369ee44e1d4,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/6017ccf5fa09da34,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/ab18079c7c0040fb,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/ef97cccf28cf00a8,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/add991cb839af4ed,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/ce30634422a264f9,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/dc3deae609874677,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/2bcb1b0b05e2c739,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/0cd79ea89d5931d0,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/dbc3afd71525c83d,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/b35f2071e6dd4b12,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/4c257f69fb974088,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/26e876df6d498657,UFC Fight Night: Fight for the Troops 3,2013-11-06
http://ufcstats.com/fight-details/5cce3bc28ddb158f,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/2dd0a47f43dfe8f6,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/ee4d086121100177,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/e9bc416752cadd29,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/0a70601cc9f2426f,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/2e042964c6498e7a,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/389c844a1a56177c,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/8de959ac3c3eeb85,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/c6c37a9e8990baba,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/2d57ce76f7922ed9,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/1d34e2f80cb91188,UFC Fight Night: Belfort vs Henderson 2,2013-11-09
http://ufcstats.com/fight-details/d8b864e673f53ec2,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/55f4c3598797ce6f,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/a4d7e8241422ed41,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/9cc0582c703637aa,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/9bec9d2d0dd1d7f7,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/e9ed827818e8cadf,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/67222a0d79c83086,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/3081e6e1bc1235a8,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/1f5c71dd2a0672ac,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/6c1fa30e1dd38c0b,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/25cb0e15dfc8deb3,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/7ff036c99621eb1c,UFC 167: St-Pierre vs Hendricks,2013-11-16
http://ufcstats.com/fight-details/c9ebbba18e4e1e84,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/64e1197b8d5d0706,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/2b5058614b56a898,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/e9ec16e4e7cfb120,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/b186f4778257ca6d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/2a940fac11da404d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/1b7bc992c26ac10f,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/a072ec605bebe5a8,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/fca7fbd0bafc480c,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/f0815638f558968d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30
http://ufcstats.com/fight-details/2389557cfa02df78,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/678eb77df5589eac,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/e14b4f2c7b36d0b9,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/e982a2648d69fda6,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/b951f2d4080ef172,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/39efb868dbe7e311,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/adc1b34f6988bd68,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/45e6eec6b35d7dfe,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/bfc321f0b0a7bf40,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/b568f3700aa2c1f7,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/fe52c91f751e8db6,UFC Fight Night: Hunt vs Bigfoot,2013-12-06
http://ufcstats.com/fight-details/0f215b143e08f425,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/4618dcef2dc6250f,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/5929c539190c8a07,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/5ffccdf4af20dc0d,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/f5fb4435faf1ca04,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/a5c76ead1a2767b6,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/c1d2ce95229cdbd9,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/319d75c21fbb5d3f,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/631f0721b3fc56dc,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/00566b4d89565373,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/e6663b2c16df6191,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14
http://ufcstats.com/fight-details/27635cc4d9fcac98,UFC 168: Weidman vs Silva 2,2013-12-28
http://ufcstats.com/fight-details/49c0071ae52fc83a,UFC 168: Weidman vs Silva 2,2013-12-28
http://ufcstats.com/fight-details/a6e494c82d136172,UFC 168: Weidman vs Silva 2,2013-12-28
http://ufcstats.com/fight-details/f1a9c3187855155c,UFC 168: Weidman vs Silva 2,2013-12-28
http://ufcstats.com/fight-details/b1fd21231f0604e1,UFC 168: Weidman vs Silva 2,2013-12-28
